announceDate,type,State,allEmployees,someEmployees,allStudents,resStudentsOnly,boosterRequired,statePol2020,school,url
2021-05-26,Public,VA,0,0,1,0,0,D,University of Mary Washington,https://www.umw.edu/returntocampus/faq/
2021-04-23,Public,MD,1,0,1,0,0,D,University of Maryland Center for Environmental Science,https://www.usmd.edu/newsroom/news/2154
2021-04-23,Public,MD,1,0,1,0,0,D,University of Maryland Global Campus,https://www.usmd.edu/newsroom/news/2154
2021-04-23,Public,MD,1,0,1,0,0,D,University of Maryland at Baltimore,https://www.usmd.edu/newsroom/news/2154
2021-04-23,Public,MD,1,0,1,0,0,D,University of Maryland at College Park,https://www.usmd.edu/newsroom/news/2154
2021-04-23,Public,MD,1,0,1,0,0,D,University of Maryland-Baltimore County,https://www.usmd.edu/newsroom/news/2154
2021-04-23,Public,MD,1,0,1,0,0,D,University of Maryland-Eastern Shore,https://www.usmd.edu/newsroom/news/2154
2021-04-22,Public,MA,1,0,1,0,1,D,University of Massachusetts at Amherst,https://www.umass.edu/coronavirus/news/message-chancellor-about-additional-public-health-measures-fall-2021-semester
2021-04-26,Public,MA,0,0,1,0,1,D,University of Massachusetts at Boston,https://www.umb.edu/news/detail/an_update_on_vaccinations_for_the_umass_boston_community
2021-04-30,Public,MA,1,0,1,0,1,D,University of Massachusetts at Dartmouth,https://www.umassd.edu/covid/vaccine/
2021-04-28,Public,MA,1,0,1,0,1,D,University of Massachusetts at Lowell,https://www.uml.edu/alert/coronavirus/returning/fall2021.aspx
2021-06-01,Private,FL,1,0,0,0,0,R,University of Miami,https://coronavirus.miami.edu/updates-and-messages/index.html
2021-04-23,Public,MI,1,0,1,0,1,D,University of Michigan at Ann Arbor,https://www.michigandaily.com/administration/u-m-to-require-vaccinations-against-covid-19-for-all-students-living-in-residence-halls-next-fall/
2021-07-30,Public,MI,1,0,1,0,1,D,University of Michigan at Dearborn,https://record.umich.edu/articles/u-m-will-require-covid-19-vaccination-on-all-campuses/
2021-07-30,Public,MI,1,0,1,0,1,D,University of Michigan at Flint,https://record.umich.edu/articles/u-m-will-require-covid-19-vaccination-on-all-campuses/
,Public,MN,1,0,1,0,0,D,University of Minnesota at Crookston,https://safe-campus.umn.edu/return-campus/get-the-vax
,Public,MN,1,0,1,0,0,D,University of Minnesota at Duluth,https://safe-campus.umn.edu/return-campus/get-the-vax
,Public,MN,1,0,1,0,0,D,University of Minnesota at Morris,https://safe-campus.umn.edu/return-campus/get-the-vax
,Public,MN,1,0,1,0,0,D,University of Minnesota at Rochester,https://safe-campus.umn.edu/return-campus/get-the-vax
,Public,MN,1,0,1,0,0,D,University of Minnesota at Twin Cities,https://safe-campus.umn.edu/return-campus/get-the-vax
2021-08-20,Public,MS,1,0,1,0,0,R,University of Mississippi Medical Center,https://umc.edu/news/Campus-Memo/2021/08/COVID-19-Vaccination-Now-Condition-Employment-Enrollment.html
2021-08-12,Public,NE,1,0,1,0,0,R,University of Nebraska Medical Center,https://www.unmc.edu/news.cfm?match=27686
2021-08-20,Public,NV,1,0,0,0,0,D,University of Nevada at Las Vegas,https://www.unlv.edu/news-story/nevada-state-board-health-approves-covid-19-vaccination-requirement-students
2021-08-20,Public,NV,1,0,0,0,0,D,University of Nevada at Reno,https://www.unlv.edu/news-story/nevada-state-board-health-approves-covid-19-vaccination-requirement-students
2021-05-05,Private,ME,1,0,1,0,1,D,University of New England,https://www.une.edu/news/2021/university-new-england-require-covid-19-vaccines-fall-2021
2021-10-22,Public,NH,1,0,0,0,0,D,University of New Hampshire,https://www.unh.edu/president/update-federal-government-covid-19-vaccine-requirement
2021-06-16,Private,CT,1,0,1,0,0,D,University of New Haven,http://newhaven.edu/covid19/index.php
2021-08-02,Public,NM,1,0,1,0,1,D,University of New Mexico at Gallup,https://bringbackthepack.unm.edu/vaccine/vaccine-requirement.html
2021-08-02,Public,NM,1,0,1,0,1,D,University of New Mexico at Los Alamos,https://bringbackthepack.unm.edu/vaccine/vaccine-requirement.html
2021-08-02,Public,NM,1,0,1,0,1,D,University of New Mexico at Taos,https://bringbackthepack.unm.edu/vaccine/vaccine-requirement.html
2021-08-02,Public,NM,1,0,1,0,1,D,University of New Mexico at Valencia County,https://bringbackthepack.unm.edu/vaccine/vaccine-requirement.html
2021-08-02,Public,NM,1,0,1,0,1,D,University of New Mexico-Main Campus,https://bringbackthepack.unm.edu/vaccine/vaccine-requirement.html
2021-08-23,Public,LA,0,0,1,0,0,R,University of New Orleans,https://www.klfy.com/health/coronavirus/university-of-louisiana-system-will-require-student-covid-19-vaccinations/
2021-10-25,Public,NC,0,1,0,0,0,R,University of North Carolina at Chapel Hill,https://carolinatogether.unc.edu/2021/10/25/covid-19-update-federal-vaccine-requirement-for-employees/
2021-04-28,Public,CO,1,0,1,0,0,D,University of Northern Colorado,https://www.unco.edu/fall-2021/covid-19-vaccines.aspx
2021-04-07,Private,IN,1,0,1,0,1,R,University of Notre Dame,https://here.nd.edu/health-safety/covid-19-vaccination-information/faculty-and-staff-vaccination-requirement/
2021-05-10,Public,OR,1,0,1,0,1,D,University of Oregon,https://around.uoregon.edu/content/uo-require-covid-19-vaccinations-students-employees
2021-04-22,Private,PA,1,0,1,0,0,D,University of Pennsylvania,https://penntoday.upenn.edu/announcements/update-penns-plans-fall-semester
2021-08-26,For-profit,IL,1,0,1,0,0,D,University of Phoenix in Illinois,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-20,For-profit,WA,1,0,0,0,0,D,University of Phoenix in Washington,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-11-01,Public,PA,1,0,1,0,0,D,University of Pittsburgh-Bradford,https://www.post-gazette.com/news/education/2021/11/01/University-of-Pittsburgh-vaccine-mandate-COVID-19-Penn-State-State-System-students/stories/202111010078?utm_medium=Social&utm_source=Twitter#Echobox=1635791975-1
2021-11-01,Public,PA,1,0,1,0,0,D,University of Pittsburgh-Greensburg,https://www.post-gazette.com/news/education/2021/11/01/University-of-Pittsburgh-vaccine-mandate-COVID-19-Penn-State-State-System-students/stories/202111010078?utm_medium=Social&utm_source=Twitter#Echobox=1635791975-1
2021-11-01,Public,PA,1,0,1,0,0,D,University of Pittsburgh-Johnstown,https://www.post-gazette.com/news/education/2021/11/01/University-of-Pittsburgh-vaccine-mandate-COVID-19-Penn-State-State-System-students/stories/202111010078?utm_medium=Social&utm_source=Twitter#Echobox=1635791975-1
2021-11-01,Public,PA,1,0,1,0,0,D,University of Pittsburgh-Pittsburgh Campus,https://www.post-gazette.com/news/education/2021/11/01/University-of-Pittsburgh-vaccine-mandate-COVID-19-Penn-State-State-System-students/stories/202111010078?utm_medium=Social&utm_source=Twitter#Echobox=1635791975-1
2021-11-01,Public,PA,1,0,1,0,0,D,University of Pittsburgh-Titusville,https://www.post-gazette.com/news/education/2021/11/01/University-of-Pittsburgh-vaccine-mandate-COVID-19-Penn-State-State-System-students/stories/202111010078?utm_medium=Social&utm_source=Twitter#Echobox=1635791975-1
2021-04-27,Private,OR,1,0,1,0,1,D,University of Portland,https://www.up.edu/news/2021/04/covid-19-vaccination-requirement-fall-2021-term.html
2021-05-07,Private,WA,1,0,1,0,1,D,University of Puget Sound,https://www.pugetsound.edu/about/office-of-the-president/messages-to-campus/student-vaccination-requirement-effective-fall-2021-5-7-21/
2021-06-15,Private,CA,1,0,1,0,0,D,University of Redlands,https://www.redlands.edu/globalassets/ucomm/01-covid-19/employees/docs/ur-covid-vaccination-policy-2021-employees-final.pdf
2021-05-18,Public,RI,1,0,1,0,1,D,University of Rhode Island,https://web.uri.edu/healthservices/covid-19-vaccine-information/
2021-06-10,Private,VA,1,0,1,0,0,D,University of Richmond,https://www.richmond.edu/coronavirus/messages/index.html#june-10-2021-fall-opening-plans-for-students
2021-04-22,Private,NY,1,0,1,0,1,D,University of Rochester,https://www.rochester.edu/coronavirus-update/university-to-require-covid-19-vaccination-for-students-for-upcoming-academic-year/
2021-08-25,Private,CT,1,0,1,0,0,D,University of Saint Joseph,https://www.instagram.com/p/CTAo_fHFD3D/
2021-08-26,Private,IL,1,0,1,0,0,D,University of Saint Mary of the Lake,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-04-19,Private,CA,1,0,1,0,0,D,University of San Diego,https://www.sandiego.edu/onward/documents/emails/2021/mandatory-vaccinations-2021-04-19.html
2021-05-24,Private,CA,1,0,1,0,1,D,University of San Francisco,https://myusf.usfca.edu/usf-together
2021-05-19,Private,PA,1,0,1,0,0,D,University of Scranton,https://www.scranton.edu/royals-safe-together/assets/documents/vaccine-mandate-for-fall-2021.pdf
2021-04-26,Private,CA,1,0,1,0,0,D,University of Southern California,https://policy.usc.edu/covid-19-vaccination-program/
2021-08-04,Public,ME,1,0,1,0,0,D,University of Southern Maine,https://www.maine.edu/together/community-guidance/students/
2021-08-26,Private,IL,1,0,1,0,0,D,University of St. Francis,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-02,Private,MN,1,0,1,0,0,D,University of St. Thomas,https://www.stthomas.edu/healthpromotion/covid-19education/covidvaccine/
2021-09-01,Public,OH,1,0,1,0,0,R,University of Toledo,https://www.utoledo.edu/coronavirus/vaccine/requirement.html
2021-10-27,Private,OK,1,0,0,0,0,R,University of Tulsa,https://www.newson6.com/story/61798d9fceb47c0bfa0edc91/university-of-tulsa-to-require-employees-to-be-vaccinated-against-covid19-by-dec-8
2021-09-08,Public,UT,0,0,1,0,0,R,University of Utah,https://coronavirus.utah.edu/
2021-06-09,Public,VT,1,0,1,0,0,D,University of Vermont,https://www.uvm.edu/uvmnews/news/uvm-require-coronavirus-vaccination-students-once-full-fda-approval-granted
2021-05-20,Public,VA,0,0,1,0,1,D,University of Virginia,https://coronavirus.virginia.edu/updates/important-information-about-fall-2021
2021-05-03,Public,WA,1,0,1,0,0,D,University of Washington at Bothell,https://www.washington.edu/coronavirus/2021/05/03/uw-student-vaccination-requirement/
2021-05-03,Public,WA,1,0,1,0,0,D,University of Washington at Seattle,https://www.washington.edu/coronavirus/2021/05/03/uw-student-vaccination-requirement/
2021-05-03,Public,WA,1,0,1,0,0,D,University of Washington at Tacoma,https://www.washington.edu/coronavirus/2021/05/03/uw-student-vaccination-requirement/
2021-11-11,Public,WI,1,0,0,0,0,D,University of Wisconsin-Madison,https://news.wisc.edu/83638-2/
2021-11-11,Public,WI,1,0,0,0,0,D,University of Wisconsin-Milwaukee,https://uwm.edu/chancellor/4260-2/
2021-05-03,Public,DC,1,0,1,0,0,D,University of the District of Columbia,https://mailchi.mp/bff264b02cf6/udc-to-require-vaccines-reopen-campuses-for-fall-2021?e=1f0f8d5b11
2021-05-13,Private,CA,1,0,1,0,1,D,University of the Pacific,https://www.pacific.edu/pacific-newsroom/pacific-require-students-be-vaccinated-covid-19-0
2021-04-29,Private,PA,0,0,1,0,0,D,University of the Sciences,University of the Sciences
2021-07-22,Private,CA,1,0,1,0,0,D,University of the West,https://www.uwest.edu/coronavirus-information-for-the-uwest-community/
2021-05-10,Public,NY,1,0,1,0,1,D,Upstate Medical University,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-27,Private,PA,0,0,1,0,0,D,Ursinus College,https://www.ursinus.edu/live/blurbs/2910-may-27-information-on-vaccination-requirement
2021-08-27,Public,UT,0,0,1,0,0,R,Utah State University,https://www.usu.edu/today/story/usu-to-require-student-vaccine-for-spring-semester
2021-06-25,Private,NY,1,0,1,0,0,D,Utica College,https://www.utica.edu/covid-immunization
2021-04-27,Private,IN,1,0,1,0,1,R,Valparaiso University,https://www.valpo.edu/looking-forward/campus-messages/covid-19-vaccination-required-for-valpo-employees/
2021-08-26,Private,IL,1,0,1,0,0,D,VanderCook College of Music,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-05-17,Private,TN,1,0,1,0,0,R,Vanderbilt University,https://www.vanderbilt.edu/coronavirus/
2021-04-14,Private,NY,1,0,1,0,0,D,Vassar College,https://www.poughkeepsiejournal.com/story/news/education/2021/04/15/vassar-require-vaccinations-marist-dcc-bard-college-commencements/7233335002/
,Private,NY,1,0,1,0,1,D,Vaughn College of Aeronautics and Technology,https://www.vaughn.edu/wp-content/uploads/2022/01/Spring2022Update.pdf
,Private,VT,1,0,1,0,0,D,Vermont Law School,https://www.vermontlaw.edu/resources/covid19
2021-06-03,Private,PA,1,0,1,0,0,D,Villanova University,https://www1.villanova.edu/university/return-to-campus/vaccine-information/vaccine-faqs.html
,Public,VA,0,0,1,0,1,D,Virginia Commonwealth University,https://together.vcu.edu/news/masking-requirement-and-employee-vaccination/
,Public,VA,0,0,1,0,0,D,Virginia Military Institute,https://www.vmi.edu/safereturn/
2021-06-08,Public,VA,0,0,1,0,0,D,Virginia Polytechnic Institute and State University,https://vtx.vt.edu/articles/2021/06/president-message-060821.html
2021-08-06,Public,VA,1,0,1,0,0,D,Virginia State University,https://www.vsu.edu/news/2021/vaccination-requirement.php
,Private,VA,0,0,1,0,0,D,Virginia Union University,https://www.facebook.com/Virginia.Union/photos/a.139459757687/10158317694817688
2021-04-27,Private,VA,1,0,1,0,0,D,Virginia Wesleyan University,https://www.vwu.edu/about/news-and-events/features/story/virginia-wesleyan-to-require-covid-19-vaccination-for-fall-2021
2021-07-21,Private,IN,1,0,1,0,0,R,Wabash College,https://www.wabash.edu/covid/docs/Wabash_Announces_Vaccine_Requirement.pdf
2021-08-26,Public,IL,1,0,1,0,0,D,Wabash Valley College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-06-03,Private,NY,0,0,1,0,0,D,Wagner College,https://wagner.edu/newsroom/student-vax-policy-announced/
2021-04-20,Private,NC,1,0,1,0,1,R,Wake Forest University,https://ourwayforward.wfu.edu/2021/04/covid-19-update-intent-to-require-vaccination-current-students/
2021-08-20,Public,WA,1,0,0,0,0,D,Walla Walla Community College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-20,Private,WA,1,0,0,0,0,D,Walla Walla University,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-05-04,Private,NC,1,0,1,0,0,R,Warren Wilson College,https://warren-wilson.edu/about/news-events/covid-19-response/
2021-06-03,Private,PA,1,0,1,0,0,D,Washington & Jefferson College,https://www.washjeff.edu/covid-vaccination-requirement/
2021-05-25,Private,MD,1,0,1,0,0,D,Washington Adventist University,https://www.wau.edu/wau-requiring-vaccination-for-fall-semester/
,Private,MD,0,0,1,0,1,D,Washington College,https://www.washcoll.edu/coronavirus/files/Vaccine%20Requirement%20Announcement.pdf
2021-08-12,Public,ME,0,0,1,0,1,D,Washington County Community College,https://www.mccs.me.edu/covid-19/vaccine-protocol/
2021-04-28,Public,WA,1,0,1,0,0,D,Washington State University,https://from.wsu.edu/president/2021/covid-19-vaccine-requirement/email.html
2021-04-28,Public,WA,1,0,1,0,0,D,Washington State University-Everett,https://from.wsu.edu/president/2021/covid-19-vaccine-requirement/email.html
2021-04-28,Public,WA,1,0,1,0,0,D,Washington State University-Spokane,https://from.wsu.edu/president/2021/covid-19-vaccine-requirement/email.html
2021-04-28,Public,WA,1,0,1,0,0,D,Washington State University-Tri Cities,https://from.wsu.edu/president/2021/covid-19-vaccine-requirement/email.html
2021-04-28,Public,WA,1,0,1,0,0,D,Washington State University-Vancouver,https://from.wsu.edu/president/2021/covid-19-vaccine-requirement/email.html
2021-04-28,Private,MO,1,0,1,0,0,R,Washington University in St. Louis,https://covid19.wustl.edu/covid-19-vaccine-requirement/
2021-05-21,Private,VA,1,0,1,0,0,D,Washington and Lee University,https://my.wlu.edu/covid-19-resources/community-updates/new-guidance-for-vaccinated-individuals-and-vaccination-requirement-for-fall-–-students-faculty-and-staff-5-21
2021-08-26,Public,IL,1,0,1,0,0,D,Waubonsee Community College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-07-26,Public,MI,1,0,1,0,0,D,Wayne State University,https://www.detroitnews.com/story/news/local/detroit-city/2021/07/26/survey-86-wsu-community-vaccinated-against-covid-19/8092337002/
,Public,UT,0,0,1,0,0,R,Weber State University,https://weber.edu/coronavirus/vaccines.html
2021-07-22,Private,MO,1,0,1,0,0,R,Webster University,https://news.webster.edu/2021/task-force-updates-covid-guidelines-vaccinations-required.php
2021-05-05,Private,MA,1,0,1,0,0,D,Wellesley College,https://blogs.wellesley.edu/announcements/2021/05/05/vaccination-protocol-for-fall-2021/
2021-06-10,Private,NY,1,0,1,0,0,D,Wells College,https://www.wells.edu/news/2021/06/10/wells-college-require-covid-19-vaccination-all-students-employees
,Public,WA,1,0,1,0,0,D,Wenatchee Valley College,https://www.wvc.edu/apply/future-students/residence-hall/index.html
2021-04-13,Private,CT,1,0,1,0,1,D,Wesleyan University,http://coronavirus.blogs.wesleyan.edu/2021/04/13/april-13-2021-student-vaccination-requirement-for-fall-2021/
,Public,CO,1,0,1,0,0,D,Western Colorado University,https://western.edu/covid-19-updates/
2021-06-25,Public,CT,0,0,1,0,0,D,Western Connecticut State University,https://www.ct.edu/covid19#faqs
2021-08-26,Public,IL,1,0,1,0,0,D,Western Illinois University,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-20,Public,NV,1,0,0,0,0,D,Western Nevada College,https://www.unlv.edu/news-story/nevada-state-board-health-approves-covid-19-vaccination-requirement-students
2021-05-24,Private,MA,1,0,1,0,1,D,Western New England University,https://www1.wne.edu/coronavirus/update-may-24-2021.cfm
2021-05-10,Public,OR,1,0,1,0,0,D,Western Oregon University,https://www.opb.org/article/2021/05/10/oregon-universities-covid-19-vaccine-plan/
2021-09-01,Private,CA,1,0,1,0,0,D,Western University of Health Sciences,https://www.westernu.edu/health/coronavirus-update/updates/
2021-05-05,Public,WA,1,0,1,0,0,D,Western Washington University,https://president.wwu.edu/fall-2021-vaccine-requirements-students-and-employees
2021-04-26,Public,MA,0,0,1,0,0,D,Westfield State University,https://www.salemstate.edu/news/fall-2021-semester-covid-19-vaccine-requirement-apr-26-2021
,Private,UT,1,0,1,0,0,R,Westminster College,https://westminstercollege.edu/about/risk-management/coronavirus-covid-19-resources/index.html
2021-08-20,Public,WA,1,0,0,0,0,D,Whatcom Community College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-26,Private,IL,1,0,1,0,0,D,Wheaton College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-05-01,Private,MA,0,0,1,0,0,D,Wheaton College,https://wheatoncollege.blog/on-campus-announcements/president/may-1-update-on-fall-2021-return-to-campus-plans/
2021-04-23,Private,WA,1,0,1,0,0,D,Whitman College,https://www.whitman.edu/covid-dashboard/updates/april-23-2021-%E2%80%93-covid-19-and-plans-for-the-fall
,Private,CA,1,0,1,0,0,D,Whittier College,https://www.whittier.edu/covid19/vaccine
2021-06-16,Private,WA,1,0,1,0,0,D,Whitworth University,https://www.whitworth.edu/cms/covid-19/frequently-asked-questions/vaccinations/
,Private,PA,1,0,1,0,0,D,Widener University,https://www.widener.edu/coronavirus
2021-04-21,Private,OR,1,0,1,0,0,D,Willamette University,https://willamette.edu/offices/wellness/coronavirus/vaccination-policy/index.html
2021-05-18,Public,VA,0,0,1,0,0,D,William & Mary,https://www.wm.edu/sites/pathforward/health/vaccinations/index.php
2021-05-05,Private,MA,1,0,1,0,0,D,William James College,https://www.williamjames.edu/about/welcome/President-s-Updates.cfm
2021-05-25,Private,MO,1,0,1,0,0,R,William Jewell College,https://www.jewell.edu/sites/default/files/pdf/COVID-19_Vaccine_Policy_Fall2021.pdf
2021-06-23,Public,NJ,0,0,1,0,0,D,William Paterson University,https://myemail.constantcontact.com/WP-Vaccine-Requirements-Update.html?soid=1132109892475&aid=4MVKL3TWSCw
2021-08-26,Public,IL,1,0,1,0,0,D,William Rainey Harper College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-04-23,Private,MA,1,0,1,0,1,D,Williams College,https://president.williams.edu/writings-and-remarks/student-vaccine-requirement-for-next-fall/
,Private,PA,1,0,1,0,0,D,Williamson College of the Trades,https://www.williamson.edu/covid-dashboard/
2021-09-17,Private,OH,1,0,1,0,0,R,Wilmington College,https://www.wilmington.edu/about/covid-19/
2021-05-17,Public,HI,0,0,1,0,0,D,Windward Community College,https://www.hawaii.edu/news/2021/05/17/uh-to-require-covid-19-vaccination/
2021-04-22,Private,SC,1,0,1,0,0,R,Wofford College,https://www.wofford.edu/coronavirus/updates
2021-08-11,Private,CA,1,0,1,0,0,D,Woodbury University,https://woodbury.edu/news/campus-entry/
2021-05-06,Private,MA,0,0,1,0,0,D,Worcester Polytechnic Institute,https://www.wpi.edu/news/announcements/vaccines-required-better-normal
,Public,MA,0,0,1,0,0,D,Worcester State University,https://www.worcester.edu/Safe-Campus/
2021-08-26,For-profit,IL,1,0,1,0,0,D,Worsham College of Mortuary Science,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-11-22,Public,OH,1,0,0,0,0,R,Wright State University,https://webapp2.wright.edu/web1/newsroom/2021/11/22/wright-state-implements-covid-19-vaccine-requirement-for-all-university-employees/
2021-08-25,Private,OH,0,0,1,0,0,R,Xavier University,https://www.xavier.edu/return-to-campus/index
2021-04-08,Private,LA,1,0,1,0,0,R,Xavier University of Louisiana,https://xula.edu/immunization-requirements
2021-08-20,Public,WA,1,0,0,0,0,D,Yakima Valley College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-04-19,Private,CT,1,0,1,0,0,D,Yale University,https://www.wfsb.com/news/yale-university-requiring-all-students-to-get-vaccinated-before-returning-to-campus/article_6d599bfc-a121-11eb-8fe8-4f87c780682c.html
2021-05-04,Private,NY,0,0,1,0,0,D,Yeshiva University,https://www.yu.edu/covid-19-info/faqs-vaccinations
2021-08-12,Public,ME,0,0,1,0,1,D,York County Community College,https://www.mccs.me.edu/covid-19/vaccine-protocol/
